time,LT,HTR,WM,FR,DW 
1303063871,22,1,51,121,2
1303063893,22,1,50,118,2
1303063911,22,1,51,120,2
1303063928,22,1,51,118,2
1303063950,22,1,51,118,2
1303063968,22,1,51,118,2
1303063984,22,1,51,117,2
1303064002,22,1,51,116,2
1303064024,22,1,51,118,2
1303064041,22,1,51,118,2
1303064058,22,1,51,118,2
1303064080,22,1,51,117,2
1303064098,22,1,52,116,2
1303064115,22,1,52,116,2
1303064137,22,23,52,118,2
1303064154,22,24,51,117,2
1303064171,22,26,51,116,2
1303064194,22,27,51,118,2
1303064211,22,27,51,117,2
1303064228,22,27,51,116,2
1303064250,22,27,51,117,2
1303064267,22,27,51,117,2
1303064284,22,27,51,116,2
1303064301,22,27,51,114,2
1303064324,22,27,51,115,2
1303064341,22,27,51,115,2
1303064358,22,26,51,115,2
1303064380,22,26,51,114,2
1303064397,22,26,51,116,2
1303064414,22,26,51,0,2
1303064436,22,26,51,1,2
1303064453,22,26,51,1,2
1303064471,22,26,51,1,2
1303064493,22,26,51,1,2
1303064510,22,26,51,1,2
1303064527,22,26,51,1,2
1303064550,22,26,51,1,2
1303064567,22,26,51,1,2
1303064584,22,26,51,1,2
1303064601,22,26,51,1,2
1303064624,22,26,51,0,2
1303064641,22,26,51,1,2
1303064658,22,26,51,1,2
1303064680,22,25,51,1,2
1303064698,22,26,51,1,2
1303064715,22,25,51,0,2
1303064737,22,25,51,0,2
1303064754,22,25,51,1,2
1303064771,22,25,51,1,2
1303064793,22,25,51,1,2
1303064810,22,25,51,1,2
1303064828,22,25,51,0,2
1303064850,22,25,51,1,2
1303064868,22,25,51,1,2
1303064884,22,25,51,1,2
1303064902,22,25,51,1,2
1303064924,22,25,51,1,2
1303064942,22,25,51,1,2
1303064959,22,25,51,1,2
1303064981,22,25,51,1,2
1303064999,22,24,51,1,2
1303065015,22,25,51,1,2
1303065038,22,25,51,1,2
1303065055,22,25,51,1,2
1303065072,22,24,51,1,2
1303065094,22,25,51,1,2
1303065111,22,24,51,1,2
1303065128,22,25,51,1,2
1303065150,22,25,51,1,2
1303065167,22,25,51,1,2
1303065185,22,24,51,0,2
1303065201,22,25,51,1,2
1303065224,22,24,51,1,2
1303065241,22,24,51,1,2
1303065259,22,25,51,1,2
1303065281,22,24,51,1,2
1303065298,22,25,51,1,2
1303065315,22,24,51,0,2
1303065338,22,25,51,1,2
1303065355,22,24,51,1,2
1303065372,22,24,51,1,2
1303065394,22,24,51,1,2
1303065412,22,24,51,1,2
1303065429,22,25,51,1,2
1303065451,22,24,51,0,2
1303065468,22,24,51,0,2
1303065485,22,24,51,1,2
1303065502,22,24,51,1,2
1303065525,22,24,51,1,2
1303065542,22,24,51,1,2
1303065559,22,24,51,1,2
1303065581,22,24,51,1,2
1303065598,22,24,51,1,2
1303065616,22,24,51,1,2
1303065638,22,24,51,1,2
1303065655,22,24,51,1,2
1303065672,22,24,51,1,2
1303065694,22,24,51,1,2
1303065712,22,24,51,1,2
1303065729,22,24,51,1,2
1303065751,22,24,51,1,2
1303065768,22,24,51,1,2
1303065785,22,24,51,1,2
1303065803,22,24,51,0,2
1303065825,22,24,51,1,2
1303065842,22,24,51,1,2
1303065859,22,24,51,1,2
1303065881,22,24,50,1,2
1303065899,22,1,51,1,2
1303065916,22,1,51,1,2
1303065938,22,1,50,1,2
1303065955,22,1,50,1,2
1303065973,22,1,50,217,2
1303065995,22,1,50,165,2
1303066012,22,1,51,137,2
1303066029,22,1,51,133,2
1303066052,22,1,51,213,2
1303066069,22,1,51,125,2
1303066086,22,1,50,125,2
1303066108,22,1,51,122,2
1303066125,21,1,50,125,2
1303066142,22,1,51,122,2
1303066159,22,1,51,122,2
1303066182,22,1,51,208,2
1303066199,21,1,51,124,2
1303066216,22,1,51,123,2
1303066239,22,1,50,122,2
1303066256,22,1,50,121,2
1303066273,22,1,50,122,2
1303066296,22,1,50,122,2
1303066313,22,1,50,121,2
1303066330,21,1,50,120,2
1303066352,21,1,50,121,2
1303066370,21,1,50,120,2
1303066387,22,1,51,120,2
1303066410,22,1,51,118,2
1303066427,22,1,50,120,2
1303066444,22,1,50,120,2
1303066461,22,1,50,119,2
1303066484,22,1,51,121,2
1303066501,22,1,51,120,2
1303066518,22,1,50,118,2
1303066540,22,1,51,117,2
1303066557,22,1,50,117,2
1303066575,21,0,50,117,2
1303066597,22,1,51,117,2
1303066614,22,1,50,115,2
1303066631,22,1,50,116,2
1303066654,22,1,51,117,2
1303066671,21,1,50,118,2
1303066688,22,0,50,118,2
1303066710,21,0,50,116,2
1303066727,22,0,50,117,2
1303066744,22,1,50,117,2
1303066762,22,1,50,118,2
1303066784,22,1,51,113,2
1303066801,22,1,50,115,2
1303066818,22,1,50,114,2
1303066841,22,1,50,115,2
1303066858,22,1,50,115,2
1303066875,22,1,51,115,2
1303066898,22,1,51,113,2
1303066915,22,1,50,115,2
1303066932,22,1,50,116,2
1303066954,22,1,50,1,2
1303066971,22,1,51,1,2
1303066989,22,1,51,1,2
1303067011,22,1,51,1,2
1303067028,22,1,51,1,2
1303067045,22,1,51,1,2
1303067063,21,1,51,1,2
1303067085,22,1,51,1,2
1303067102,21,1,51,1,2
1303067119,22,1,51,1,2
1303067142,22,1,51,1,2
1303067159,22,1,51,2,2
1303067176,22,1,51,1,2
1303067198,22,1,51,1,2
1303067215,21,1,51,1,2
1303067233,22,1,51,1,2
1303067255,22,1,51,1,2
1303067272,22,1,50,1,2
1303067289,21,1,51,1,2
1303067312,22,1,51,1,2
1303067329,22,1,51,1,2
1303067347,21,1,51,1,2
1303067370,21,1,51,1,2
1303067388,22,0,51,1,2
1303067407,22,1,51,1,2
1303067430,22,1,51,1,2
1303067448,22,1,51,1,2
1303067466,21,1,50,1,2
1303067490,21,1,50,1,2
1303067507,21,1,51,1,2
1303067526,21,1,50,1,2
1303067550,21,1,50,1,2
1303067567,22,26,51,1,2
1303067584,21,28,50,1,2
1303067601,21,28,51,1,2
1303067623,21,28,51,1,2
1303067641,22,28,51,1,2
1303067660,22,27,51,1,2
1303067682,21,27,51,1,2
1303067699,22,27,50,1,2
1303067716,22,27,51,1,2
1303067739,21,26,50,1,2
1303067756,22,26,51,1,2
1303067775,22,26,50,1,2
1303067798,21,26,50,1,2
1303067816,21,25,50,1,2
1303067834,21,25,50,1,2
1303067857,21,25,50,1,2
1303067875,21,25,50,1,2
1303067894,22,25,50,1,2
1303067917,22,25,50,1,2
1303067935,21,25,50,1,2
1303067953,22,24,51,1,2
1303067977,22,25,51,1,2
1303067994,21,24,51,1,2
1303068013,22,24,51,2,2
1303068036,22,24,51,1,2
1303068053,22,24,51,1,2
1303068070,22,24,51,1,2
1303068092,22,24,50,1,2
1303068110,22,24,50,1,2
1303068128,22,24,50,1,2
1303068152,21,24,50,1,2
1303068169,21,24,50,1,2
1303068186,21,24,50,1,2
1303068209,21,24,50,1,2
1303068226,21,24,50,1,2
1303068243,22,24,50,1,2
1303068260,22,24,50,1,2
1303068283,21,24,50,1,2
1303068300,21,24,50,1,2
1303068318,21,24,51,1,2
1303068341,21,24,50,1,2
1303068359,21,24,50,1,2
1303068377,21,24,50,130,2
1303068399,21,24,51,133,2
1303068417,21,24,50,131,2
1303068434,21,24,51,130,2
1303068456,21,24,51,122,2
1303068473,21,24,51,121,2
1303068493,22,24,51,122,2
1303068520,21,24,51,120,2
1303068537,21,24,51,116,2
1303068558,21,24,51,119,2
1303068581,21,24,50,117,2
1303068598,21,24,51,118,2
1303068615,21,24,51,118,2
1303068674,21,24,50,116,2
1303068697,21,24,51,117,2
1303068714,21,24,51,115,2
1303068731,21,23,50,117,2
1303068754,21,24,50,116,2
1303068771,21,24,50,115,2
1303068788,21,47,50,117,2
1303068810,21,49,51,117,2
1303068827,21,50,50,116,2
1303068846,21,50,50,115,2
1303068869,21,50,50,115,2
1303068887,21,50,50,116,2
1303068905,21,49,50,115,2
1303068929,21,50,50,116,2
1303068946,21,50,50,116,2
1303068965,21,50,50,114,2
1303068989,21,50,50,115,2
1303069006,21,50,50,115,2
1303069024,21,50,50,116,2
1303069043,21,50,50,114,2
1303069065,21,50,50,114,2
1303069084,21,50,50,114,2
1303069102,21,50,50,115,2
1303069125,21,50,50,1,2
1303069142,21,50,50,1,2
1303069159,21,49,50,1,2
1303069182,21,50,50,0,2
1303069199,21,50,50,0,2
1303069216,21,50,51,1,2
1303069239,21,49,51,0,2
1303069256,21,49,50,0,2
1303069273,21,49,50,0,2
1303069296,21,49,50,1,2
1303069314,21,49,50,1,2
1303069331,21,49,50,1,2
1303069354,21,49,50,1,2
1303069371,21,49,51,1,2
1303069389,21,49,51,1,2
1303069411,22,49,51,1,2
1303069429,21,49,50,1,2
1303069446,21,49,50,1,2
1303069469,21,49,50,1,2
1303069486,21,48,50,1,2
1303069503,22,48,50,1,2
1303069521,21,48,51,1,2
1303069543,21,48,51,1,2
1303069561,21,48,51,1,2
1303069578,21,48,50,1,2
1303069601,21,48,50,1,2
1303069619,21,48,50,1,2
1303069636,21,48,51,1,2
1303069658,21,48,50,1,2
1303069676,21,48,51,1,2
1303069693,21,48,51,1,2
1303069716,21,48,51,1,2
1303069733,21,48,50,1,2
1303069751,21,48,51,0,2
1303069773,21,48,50,1,2
1303069790,21,48,51,1,2
1303069808,21,48,51,1,2
1303069830,21,48,50,0,2
1303069848,21,48,51,1,2
1303069865,21,48,51,0,2
1303069883,21,48,51,0,2
1303069905,21,48,51,1,2
1303069922,21,47,51,1,2
1303069940,21,48,51,1,2
1303069962,21,48,51,0,2
1303069979,21,48,51,0,2
1303069997,21,48,51,1,2
1303070019,21,47,51,1,2
1303070037,21,48,51,1,2
1303070054,21,48,51,1,2
1303070077,22,48,51,1,2
1303070094,21,48,51,0,2
1303070111,21,47,50,0,2
1303070134,21,47,50,1,2
1303070151,21,47,50,1,2
1303070168,21,47,51,1,2
1303070191,21,47,51,1,2
1303070209,21,48,51,1,2
1303070226,21,48,51,1,2
1303070249,21,47,51,1,2
1303070266,21,47,50,1,2
1303070283,21,47,50,1,2
1303070301,21,24,50,1,2
1303070323,21,23,50,215,2
1303070340,21,23,50,134,2
1303070358,21,24,50,134,2
1303070380,21,23,50,131,2
1303070398,21,23,50,125,2
1303070415,21,23,50,122,2
1303070438,21,23,51,121,2
1303070456,21,23,50,121,2
1303070475,21,23,50,120,2
1303070497,21,23,50,120,2
1303070516,21,23,50,120,2
1303070534,21,23,51,120,2
1303070558,22,23,50,119,2
1303070575,21,23,51,118,2
1303070594,21,23,50,119,2
1303070617,21,23,50,118,2
1303070635,21,23,51,117,2
1303070653,21,23,50,118,2
1303070676,21,23,50,116,2
1303070694,21,23,50,118,2
1303070713,21,23,51,116,2
1303070736,21,23,51,115,2
1303070754,22,23,51,117,2
1303070772,21,23,50,117,2
1303070795,21,23,50,117,2
1303070813,21,23,50,116,2
1303070832,21,23,50,115,2
1303070855,21,23,50,115,2
1303070873,21,23,50,117,2
1303070891,21,23,50,116,2
1303070914,21,23,50,117,2
1303070932,21,23,50,115,2
1303070951,21,23,51,115,2
1303070973,21,23,50,115,2
1303070992,21,23,50,116,2
1303071010,21,23,51,115,2
1303071034,21,23,50,114,2
1303071051,21,23,51,114,2
1303071070,21,23,50,112,2
1303071093,21,23,51,115,2
1303071111,21,23,51,115,2
1303071128,21,23,51,0,2
1303071151,21,23,51,0,2
1303071168,22,23,51,1,2
1303071185,21,23,50,0,2
1303071203,21,23,50,0,2
1303071225,21,23,51,0,2
1303071243,21,23,51,0,2
1303071260,22,23,51,0,2
1303071283,21,23,51,1,2
1303071300,21,23,50,1,2
1303071317,21,23,50,1,2
1303071340,21,23,50,0,2
1303071357,21,23,50,1,2
1303071374,21,23,50,0,2
1303071397,21,23,50,0,2
1303071414,21,23,50,0,2
1303071432,21,23,50,0,2
1303071454,21,23,51,0,2
1303071471,21,23,50,0,2
1303071488,21,23,51,1,2
1303071511,21,23,50,0,2
1303071528,21,23,51,1,2
1303071545,21,23,50,0,2
1303071568,21,23,50,1,2
1303071586,21,23,51,1,2
1303071603,21,23,50,0,2
1303071620,21,23,50,0,2
1303071642,21,23,51,0,2
1303071660,21,23,50,0,2
1303071677,21,23,51,1,2
1303071700,21,23,51,0,2
1303071718,21,23,51,1,2
1303071735,21,23,51,0,2
1303071757,21,23,51,1,2
1303071775,21,23,51,1,2
1303071792,21,23,51,0,2
1303071814,21,23,50,0,2
1303071831,21,23,51,0,2
1303071848,21,23,50,1,2
1303071871,21,23,51,1,2
1303071888,21,23,51,0,2
1303071906,21,23,51,0,2
1303071928,21,23,51,0,2
1303071946,21,23,51,0,2
1303071963,21,23,51,0,2
1303071980,21,23,50,1,2
1303072003,21,23,51,0,2
1303072020,21,23,51,0,2
1303072037,21,23,51,1,2
1303072060,21,23,50,1,2
1303072077,21,23,51,0,2
1303072094,21,23,50,0,2
1303072117,21,23,51,1,2
1303072134,21,23,51,1,2
1303072151,21,23,51,0,2
1303072174,21,23,51,0,2
1303072191,21,23,51,0,2
1303072209,21,23,51,1,2
1303072231,21,23,50,0,2
1303072248,21,23,51,0,2
1303072265,21,23,50,0,2
1303072282,21,23,50,0,2
1303072304,21,23,50,0,2
1303072322,21,23,50,0,2
1303072339,21,23,50,0,2
1303072362,21,23,50,0,2
1303072379,21,23,50,0,2
1303072396,21,23,50,0,2
1303072419,21,23,50,0,2
1303072436,21,23,51,0,2
1303072453,22,23,51,0,2
1303072476,21,23,51,0,2
1303072493,21,23,51,0,2
1303072511,21,23,51,0,2
1303072533,21,23,51,1,2
1303072550,21,23,51,0,2
1303072568,22,23,50,1,2
1303072590,21,23,51,132,2
1303072607,21,23,51,134,2
1303072624,21,23,50,132,2
1303072642,21,23,50,129,2
1303072664,21,23,50,123,2
1303072681,21,23,50,122,2
1303072699,21,23,51,120,2
1303072721,21,23,50,119,2
1303072738,21,23,50,117,2
1303072755,21,23,50,117,2
1303072778,21,23,51,120,2
1303072795,21,23,51,116,2
1303072814,21,23,51,117,2
1303072837,21,23,50,117,2
1303072855,21,23,51,116,2
1303072873,21,1,51,118,2
1303072897,22,1,51,117,2
1303072914,21,1,51,116,2
1303072933,21,1,51,117,2
1303072956,22,1,51,116,2
1303072974,22,1,51,116,2
1303072992,22,1,50,117,2
1303073016,21,1,50,116,2
1303073033,22,1,50,115,2
1303073052,21,1,51,116,2
1303073075,21,1,50,115,2
1303073093,21,1,51,115,2
1303073111,21,1,50,114,2
1303073135,22,1,50,115,2
1303073152,21,1,50,113,2
1303073171,21,1,51,115,2
1303073194,21,1,50,114,2
1303073212,21,1,50,115,2
1303073230,21,1,51,115,2
1303073254,21,1,51,115,2
1303073271,22,1,51,113,2
1303073290,22,1,51,115,2
1303073314,21,1,50,0,2
1303073331,21,1,50,0,2
1303073348,21,1,50,1,2
1303073370,21,1,51,1,2
1303073387,22,1,50,0,2
1303073404,22,1,50,0,2
1303073422,21,1,50,1,2
1303073444,21,1,50,0,2
1303073461,21,1,50,0,2
1303073478,21,1,50,1,2
1303073501,22,1,50,1,2
1303073518,21,1,50,0,2
1303073535,21,1,50,1,2
1303073558,21,1,50,0,2
1303073575,22,1,50,0,2
1303073593,22,1,50,1,2
1303073615,21,1,50,0,2
1303073632,21,1,50,0,2
1303073649,22,1,50,1,2
1303073672,22,1,51,0,2
1303073689,21,1,51,0,2
1303073706,21,1,50,0,2
1303073729,21,1,51,1,2
1303073746,21,1,51,1,2
1303073763,21,1,50,1,2
1303073780,21,1,50,0,2
1303073803,22,1,51,1,2
1303073820,21,1,50,1,2
1303073837,21,1,50,0,2
1303073859,21,1,50,0,2
1303073876,21,1,51,0,2
1303073894,21,1,51,1,2
1303073916,22,1,50,1,2
1303073940,21,1,50,0,2
1303073961,22,1,51,1,2
1303073984,22,1,51,0,2
1303074001,21,1,51,0,2
1303074018,21,1,50,0,2
1303074040,22,1,51,0,2
1303074058,22,1,51,0,2
1303074075,21,1,51,1,2
1303074097,21,1,51,1,2
1303074114,21,1,50,0,2
1303074132,21,1,50,0,2
1303074154,22,1,51,0,2
1303074171,21,1,51,0,2
1303074188,21,1,51,1,2
1303074211,22,1,51,0,2
1303074229,21,1,50,1,2
1303074246,21,1,50,1,2
1303074263,21,1,50,0,2
1303074286,21,1,50,0,2
1303074303,21,1,50,1,2
1303074320,21,1,50,0,2
1303074349,21,1,50,0,2
1303074367,22,1,50,0,2
1303074389,22,1,50,0,2
1303074406,21,1,50,0,2
1303074423,21,1,50,1,2
1303074441,22,1,50,0,2
1303074463,21,1,50,0,2
1303074480,21,1,50,0,2
1303074498,21,1,50,1,2
1303074534,21,1,50,0,2
1303074551,21,1,50,0,2
1303074574,22,1,51,1,2
1303074591,21,1,50,0,2
1303074608,21,1,50,1,2
1303074631,21,1,50,1,2
1303074648,21,1,50,1,2
1303074665,21,1,50,1,2
1303074682,21,1,50,0,2
1303074705,21,1,50,1,2
1303074722,21,1,50,0,2
1303074739,21,1,50,1,2
1303074761,21,1,50,0,2
1303074779,21,1,50,0,2
1303074796,21,1,50,1,2
1303074818,21,1,50,1,2
1303074836,22,1,50,1,2
1303074853,21,1,50,0,2
1303074875,21,1,50,1,2
1303074893,21,1,50,133,2
1303074911,21,1,50,132,2
1303074934,21,1,50,130,2
1303074952,21,1,50,125,2
1303074971,21,1,50,122,2
1303074994,22,1,50,120,2
1303075012,21,1,51,118,2
1303075030,21,1,50,119,2
1303075054,21,1,50,118,2
1303075071,21,1,50,120,2
1303075090,21,1,51,119,2
1303075114,21,1,50,119,2
1303075131,21,1,50,118,2
1303075149,21,1,50,117,2
1303075173,21,1,50,116,2
1303075190,21,1,50,116,2
1303075207,21,1,50,116,2
1303075230,21,1,50,116,2
1303075247,21,1,50,119,2
1303075265,21,1,50,117,2
1303075288,21,1,50,115,2
1303075305,21,1,50,115,2
1303075324,21,1,50,115,2
1303075343,21,1,51,115,2
1303075365,22,1,50,115,2
1303075384,21,1,50,114,2
1303075402,21,1,51,115,2
1303075424,21,1,50,115,2
1303075443,22,1,50,114,2
1303075461,21,1,50,114,2
1303075484,21,1,51,116,2
1303075503,21,1,50,114,2
1303075521,21,1,50,116,2
1303075543,21,1,50,113,2
1303075561,21,1,50,115,2
1303075579,21,1,50,115,2
1303075601,21,1,51,1,2
1303075618,21,1,50,0,2
1303075635,22,1,51,1,2
1303075658,21,1,51,0,2
1303075676,21,1,50,0,2
1303075693,21,1,51,1,2
1303075715,22,1,51,0,2
1303075732,22,1,51,1,2
1303075750,21,1,50,1,2
1303075771,21,1,50,0,2
1303075788,21,1,50,0,2
1303075806,22,1,50,0,2
1303075828,22,1,51,1,2
1303075846,21,1,51,0,2
1303075863,22,1,51,0,2
1303075880,21,1,51,0,2
1303075903,21,1,51,1,2
1303075920,22,1,51,1,2
1303075937,21,1,51,0,2
1303075963,21,1,51,0,2
1303075987,22,1,51,0,2
1303076010,22,1,51,1,2
1303076027,21,1,51,0,2
1303076044,21,1,50,0,2
1303076061,21,1,51,0,2
1303076083,21,1,51,1,2
1303076100,21,1,51,1,2
1303076118,21,1,50,1,2
1303076140,21,1,51,0,2
1303076157,22,1,51,0,2
1303076174,21,1,50,0,2
1303076197,22,1,51,1,2
1303076214,22,1,51,0,2
1303076231,21,1,50,1,2
1303076310,21,1,50,0,2
1303077434,21,1,51,119,2
1303077451,21,1,51,118,2
1303077470,21,1,51,117,2
1303077577,21,1,50,117,2
1303077595,21,1,50,117,2
1303077613,21,1,50,116,2
1303077636,21,1,50,116,2
1303077653,21,1,50,115,2
1303077670,22,1,50,116,2
1303077694,21,1,50,117,2
1303077711,21,1,50,116,2
1303077730,21,1,50,115,2
1303077754,21,1,50,115,2
1303077771,21,1,51,116,2
1303077789,21,1,50,114,2
1303077813,21,1,50,116,2
1303077830,21,1,50,114,2
1303077849,21,1,51,114,2
1303077873,21,1,51,114,2
1303077890,22,1,51,0,2
1303077907,21,1,51,1,2
1303077930,22,1,51,1,2
1303077947,21,1,51,0,2
1303077965,21,1,50,0,2
1303077982,21,1,50,1,2
1303078004,21,1,51,1,2
1303078022,21,1,50,1,2
1303078039,21,1,50,0,2
1303078062,21,1,50,0,2
1303078079,21,1,50,0,2
1303078096,21,1,50,0,2
1303078119,21,1,50,0,2
1303078136,21,1,50,0,2
1303078153,21,1,50,0,2
1303078176,21,1,50,1,2
1303078194,21,1,51,1,2
1303078212,21,1,50,1,2
1303078236,21,1,50,1,2
1303078254,21,1,50,1,2
1303078272,21,1,50,1,2
1303078295,21,1,50,1,2
1303078314,21,1,51,1,2
1303078332,21,1,50,1,2
1303078355,21,1,50,1,2
1303078373,21,1,50,1,2
1303078392,21,1,51,1,2
1303078415,21,1,50,1,2
1303078433,21,1,50,1,2
1303078451,21,1,50,1,2
1303078474,21,1,50,1,2
1303078492,21,1,50,1,2
1303078511,21,1,50,1,2
1303078534,21,1,51,1,2
1303078552,21,1,50,1,2
1303078570,21,1,50,1,2
1303078594,21,1,50,1,2
1303078611,21,1,51,1,2
1303078630,21,1,50,1,2
1303078653,21,1,50,1,2
1303078671,21,1,50,1,2
1303078689,21,1,50,1,2
1303078713,21,1,50,1,2
1303078730,21,1,50,1,2
1303078749,21,1,51,1,2
1303078773,21,1,51,1,2
1303078790,21,1,51,1,2
1303078808,21,1,51,1,2
1303078832,21,1,50,1,2
1303078850,21,1,50,1,2
1303078868,21,1,50,2,2
1303078892,21,1,50,1,2
1303078910,21,1,50,1,2
1303078927,21,1,51,1,2
1303078951,22,1,167,1,2
1303078968,22,1,167,1,2
1303079031,22,1,172,1,3
1303079048,22,1,174,1,3
1303079070,22,0,178,9,2
1303079087,22,1,179,1,3
1303079106,22,1,181,1,2
1303079130,22,0,183,10,2
1303079146,22,0,184,9,2
1303079164,22,0,184,9,2
1303079181,22,1,183,1,2
1303079203,22,1,183,1,3
1303079221,22,1,183,1,3
1303079239,22,1,183,1,3
1303079262,22,1,183,1,3
1303079281,22,1,183,1,3
1303079299,22,1,183,1,3
1303079322,22,1,183,1,2
1303079340,22,0,183,9,2
1303079357,22,1,183,1,3
1303079380,22,1,183,1,3
1303079397,22,1,182,1,3
1303079414,22,1,182,1,3
1303079438,22,1,182,1,3
1303079455,22,1,182,1,3
1303079474,21,0,182,9,2
1303079496,22,1,181,123,3
1303079514,22,1,182,135,2
1303079531,22,1,181,133,2
1303079554,22,1,182,129,2
1303079570,22,1,182,127,2
1303079588,22,0,182,121,2
1303079610,22,1,181,121,3
1303079628,22,1,181,121,2
1303079644,22,1,181,117,3
1303079662,22,1,181,118,3
1303079685,22,1,182,119,3
1303079702,22,1,182,116,3
1303079719,22,1,182,117,3
1303079742,22,1,182,118,2
1303079759,22,1,182,117,2
1303079776,22,1,182,117,2
1303079799,22,1,183,118,2
1303079816,22,1,182,117,3
1303079833,22,0,183,116,2
1303079855,22,1,182,115,3
1303079872,22,1,182,116,2
1303079890,22,1,182,115,2
1303079912,22,1,182,116,2
1303079930,22,1,182,117,2
1303079947,22,1,182,116,3
1303079970,22,1,182,116,3
1303079987,22,1,182,117,3
1303080004,22,1,182,117,3
1303080021,22,1,182,115,3
1303080043,22,1,182,114,3
1303080060,22,1,182,114,2
1303080078,22,1,182,116,3
1303080100,22,1,182,115,3
1303080117,21,0,182,105,2
1303080134,22,1,182,114,2
1303080158,22,0,182,108,2
1303080175,22,1,181,114,2
1303080193,22,1,182,115,2
1303080215,22,1,182,1,3
1303080233,22,1,182,1,3
1303080251,22,1,182,1,2
1303080275,22,0,183,9,2
1303080292,22,1,182,1,2
1303080310,22,0,183,9,2
1303080333,22,1,182,1,2
1303080351,22,0,183,9,2
1303080369,22,1,182,1,3
1303080392,22,0,183,9,2
1303080409,22,1,182,1,3
1303080426,22,0,183,9,2
1303080443,22,1,182,1,3
1303080466,22,1,182,1,3
1303080483,22,0,183,9,2
1303080500,22,1,182,1,2
1303080523,22,1,182,1,2
1303080541,22,1,183,1,2
1303080559,22,1,182,1,3
1303080582,22,1,182,1,3
1303080600,22,1,182,1,3
1303080618,22,1,182,1,3
1303080642,22,1,182,1,3
1303080660,22,1,182,1,3
1303080679,22,1,182,1,3
1303080702,22,1,182,1,3
1303080720,22,1,182,1,3
1303080738,22,1,182,1,3
1303080762,22,1,182,1,2
1303080779,22,1,182,1,3
1303080798,22,1,182,1,3
1303080821,22,1,182,1,3
1303080839,22,1,182,1,3
1303080857,22,1,182,1,3
1303080881,22,1,182,1,3
1303080898,22,1,182,1,3
1303080917,22,1,181,1,2
1303080940,22,1,182,0,3
1303080957,22,1,181,1,2
1303080974,22,1,182,1,3
1303080997,22,1,182,1,3
1303081014,22,1,182,1,2
1303081031,22,1,182,1,2
1303081054,22,1,182,1,3
1303081073,22,1,182,1,3
1303081092,22,1,182,1,3
1303081116,22,1,182,1,2
1303081133,22,1,182,1,3
1303081151,22,1,182,1,3
1303081175,22,1,182,1,3
1303081192,22,1,182,1,3
1303081211,22,1,182,1,3
1303081234,22,1,182,1,2
1303081252,22,1,181,1,3
1303081270,22,1,181,1,3
1303081294,22,1,181,1,3
1303081311,22,1,181,1,3
1303081330,22,1,181,1,2
1303081353,22,1,181,1,3
1303081371,22,1,181,1,2
1303081389,22,1,181,1,3
1303081413,22,1,181,1,2
1303081430,22,1,182,1,3
1303081449,22,1,182,1,3
1303081472,22,1,182,1,2
1303081490,22,1,182,1,2
1303081508,22,1,182,1,3
1303081532,22,1,182,1,2
1303081553,22,1,182,1,2
1303081571,21,1,182,1,2
1303081595,22,1,182,1,3
1303081612,22,1,182,1,3
1303081631,22,1,182,1,3
1303081655,22,1,182,1,3
1303081672,22,1,182,1,3
1303081690,22,1,181,133,2
1303081713,22,1,182,132,2
1303081730,22,1,182,133,2
1303081747,22,1,181,128,2
1303081770,22,1,182,123,3
1303081787,22,1,182,120,3
1303081804,22,1,182,119,2
1303081821,22,1,182,118,2
1303081843,22,1,182,118,2
1303081861,22,1,182,119,2
1303081878,22,1,182,117,2
1303081901,22,1,182,119,2
1303081918,22,1,182,117,2
1303081935,22,1,182,119,2
1303081957,22,1,182,117,2
1303081975,22,1,182,119,2
1303081992,22,1,181,117,2
1303082015,22,1,181,115,2
1303082032,22,1,181,117,2
1303082049,22,1,182,116,2
1303082071,22,1,182,116,2
1303082088,22,1,181,117,2
1303082105,22,1,181,118,2
1303082123,22,1,181,117,2
1303082146,22,1,182,114,2
1303082162,22,1,181,116,2
1303082180,22,1,181,118,2
1303082203,22,1,181,114,2
1303082220,22,1,181,116,2
1303082237,22,1,181,114,2
1303082260,22,1,181,115,2
1303082277,22,1,181,115,2
1303082294,22,1,181,115,2
1303082316,22,1,181,114,2
1303082333,22,1,181,114,2
1303082351,22,1,181,1,2
1303082373,22,1,181,1,2
1303082390,22,1,181,0,2
1303082408,22,1,181,1,2
1303082431,22,1,181,1,2
1303082449,22,1,181,1,2
1303082467,22,1,181,1,2
1303082490,21,1,180,1,3
1303082509,22,1,181,1,2
1303082527,22,1,181,1,2
1303082550,22,1,181,1,2
1303082568,22,1,181,1,2
1303082586,22,1,181,1,3
1303082610,22,1,181,1,2
1303082628,22,1,181,1,2
1303082646,22,1,181,1,2
1303082669,22,1,181,1,2
1303082687,22,1,181,1,2
1303082705,22,1,181,1,2
1303082728,22,1,181,1,2
1303082746,22,1,181,1,2
1303082764,22,1,181,1,2
1303082781,22,25,181,1,2
1303082804,22,27,181,1,3
1303082821,22,28,181,1,3
1303082838,22,28,181,1,2
1303082862,22,27,181,2,3
1303082880,22,27,181,1,3
1303082897,22,27,181,1,2
1303082921,22,27,181,1,2
1303082940,22,26,182,1,2
1303082958,22,26,182,83,2
1303082982,22,26,182,0,2
1303082999,22,26,181,1,2
1303083018,22,26,181,1,2
1303083041,22,25,181,1,2
1303083059,22,25,181,1,2
1303083078,22,25,181,1,2
1303083101,22,25,181,1,2
